Customer_ID,Fiscal_Quarter,Transaction_Amount_Local,FX_Rate_To_USD,Discount_Pct
10342,Q3-2024,32950,1.0,28.3
11307,Q4-2023,980,0.012,9.0
10958,Q3-2024,196,1.0,18.1
14646,Q2-2023,2307,0.25,7.6
11845,Q3-2023,7102,0.27,8.3
10186,Q3-2023,6812,0.14,11.7
12537,Q3-2022,7715,0.25,10.9
11108,Q1-2024,797,1.0,16.8
11208,Q2-2024,4158,1.27,8.5
10841,Q3-2025,20675,1.09,7.2
14658,Q3-2023,13046,1.0,3.3
11124,Q3-2023,6238,1.09,5.3
14402,Q2-2025,1309,0.0077,22.8
13131,Q2-2024,225,0.0006,13.3
13809,Q4-2022,1177,0.018,23.5
10911,Q2-2024,5256,0.61,14.4
13370,Q4-2023,2554,1.0,27.6
10570,Q4-2024,11432,0.14,13.9
10210,Q1-2023,479,1.0,10.7
11963,Q1-2022,5126,0.22,17.4
11460,Q3-2025,5038,0.012,18.8
14761,Q2-2024,1912,0.14,8.8
11710,Q4-2024,7805,0.74,10.3
10768,Q2-2024,73162,0.27,21.2
12739,Q1-2024,6629,1.0,18.4
11601,Q3-2024,14349,1.0,27.0
11953,Q4-2023,533,1.0,10.3
10713,Q3-2023,2889,0.0091,17.0
12072,Q1-2025,823,0.2,19.6
13116,Q2-2025,16510,0.0,
14586,Q3-2023,2000,0.0008,22.3
10426,Q4-2024,17248,0.032,16.6
11611,Q2-2022,2914,0.012,11.3
14594,Q2-2024,16652,0.054,5.1
10355,Q2-2025,206,0.0001,12.0
13812,Q4-2024,4686,0.0036,4.0
12044,Q1-2026,6117,0.0011,21.2
12912,Q1-2025,46550,0.74,3.1
13785,Q1-2025,5820,0.012,9.8
12187,Q1-2024,10760,0.0011,28.9
14254,Q3-2024,7595,0.65,9.8
12440,Q2-2025,17981,0.018,4.5
12489,Q4-2022,15197,0.74,9.5
12877,Q1-2025,15679,0.032,7.2
13276,Q1-2024,6797,1.09,22.8
12762,Q2-2022,492,0.22,31.3
12778,Q4-2022,2572,0.14,18.7
11604,Q2-2024,2799,0.74,21.8
14794,Q2-2024,2960,1.0,26.4
14378,Q1-2022,3049,0.058,8.9
13573,Q2-2024,4044,0.65,18.5
11987,Q3-2025,2175,0.27,8.3
11132,Q2-2023,268,0.054,20.3
12146,Q1-2025,22192,0.012,21.0
12455,Q1-2024,4678,0.22,13.4
12679,Q3-2023,1533,0.018,7.8
11087,Q2-2022,27529,1.13,17.1
12065,Q4-2024,375,1.09,20.1
14608,Q1-2025,4970,1.09,11.7
10116,Q3-2024,3026,0.028,30.0
13119,Q2-2024,3806,1.09,13.6
12282,Q1-2024,5878,1.0,3.2
13812,Q1-2025,6540,0.0036,6.0
12155,Q1-2023,840,0.65,5.0
10238,Q4-2024,298,1.0,16.3
11742,Q3-2027,18923,1.09,6.9
13628,Q3-2022,1343,0.018,1.2
11180,Q4-2024,2515,0.096,
10553,Q1-2026,72949,1.09,7.0
14829,Q4-2023,18298,1.09,11.9
12732,Q1-2024,929,1.09,3.9
12557,Q3-2026,2505,1.27,7.1
10846,Q2-2025,7999,0.14,11.2
13755,Q1-2024,2926,0.74,30.0
13000,Q4-2022,18464,0.22,0.0
10437,Q4-2024,9035,0.74,0.0
13682,Q2-2025,2587,0.27,5.8
10113,Q2-2024,1072,0.0067,20.7
14839,Q1-2024,8588,0.0008,12.4
12991,Q2-2024,9933,1.09,14.1
14633,Q4-2024,6920,0.0011,14.1
10157,Q2-2022,14127,1.09,0.2
14983,Q3-2025,7041,0.0036,8.1
13180,Q4-2023,3209,1.09,17.7
14069,Q4-2025,6017,0.098,24.0
13782,Q2-2022,7022,0.74,18.7
10411,Q4-2023,15066,0.27,16.6
14898,Q4-2025,591,0.65,32.2
11362,Q3-2023,1195,0.054,8.0
12646,Q2-2028,4704,0.0003,15.4
12983,Q1-2024,1500,0.028,2.9
13992,Q1-2025,1410,0.058,12.7
14539,Q2-2024,20557,0.012,9.8
14046,Q1-2027,6139,1.0,0.1
13004,Q2-2023,4520,1.0,9.3
13410,Q3-2026,4891,0.012,13.1
10832,Q3-2024,10182,1.27,8.2
10279,Q2-2022,14814,0.058,28.4
10251,Q3-2022,6346,1.09,
14618,Q2-2023,4856,1.0,8.2
14075,Q4-2023,970,0.0067,1.5
13872,Q4-2025,3242,0.14,4.0
11564,Q4-2024,2940,0.22,26.3
13039,Q2-2024,1303,1.0,2.0
13675,Q3-2024,7549,1.0,8.1
10877,Q2-2022,147,0.27,11.3
11419,Q1-2025,2735,0.14,25.4
12182,Q1-2024,3509,0.096,33.4
12085,Q3-2024,46063,0.054,7.3
13577,Q4-2024,1585,1.0,22.4
13183,Q1-2025,2709,0.25,27.2
12859,Q2-2024,9178,0.0008,8.0
14156,Q1-2023,16376,0.018,7.1
13272,Q3-2025,8892,0.74,22.0
12364,Q2-2025,20452,0.74,25.4
11360,Q2-2022,10172,1.09,4.0
12877,Q2-2024,19324,0.032,15.0
12220,Q1-2025,1743,0.2,15.5
11391,Q2-2023,17176,0.74,16.2
14446,Q3-2022,8345,1.27,17.9
11850,Q4-2022,690,0.22,4.4
14066,Q3-2022,9310,0.27,1.9
10053,Q3-2024,11255,1.09,9.2
14065,Q3-2025,2973,0.2,6.1
11121,Q3-2022,2641,1.0,
13583,Q4-2024,797,1.09,22.6
11029,Q4-2024,2467,0.028,13.0
11391,Q1-2023,17761,0.74,11.5
13270,Q1-2024,1857,1.09,15.2
14569,Q2-2025,3419,1.0,6.2
10910,Q3-2023,7267,0.74,7.1
13102,Q2-2023,6094,0.058,7.8
14795,Q1-2024,3271,0.2,8.2
14093,Q4-2022,4841,0.74,26.2
12502,Q2-2025,15216,0.012,17.9
11525,Q1-2024,3312,1.09,10.4
10484,Q2-2025,5162,1.09,15.6
14450,Q2-2022,10682,1.09,3.5
10040,Q4-2024,11471,0.0067,11.3
14301,Q4-2023,645,0.65,
12146,Q1-2024,9180,0.012,21.6
10599,Q1-2024,1747,0.22,34.9
13222,Q3-2023,1816,0.65,34.6
11271,Q4-2022,3209,1.09,24.2
10801,Q4-2022,1557,1.09,10.4
10772,Q2-2025,4037,0.14,10.8
10780,Q3-2026,28882,1.0,25.7
13966,Q2-2022,2192,0.74,7.5
10135,Q2-2024,17784,0.14,10.2
10976,Q2-2024,1166,0.2,8.8
13327,Q2-2024,3734,0.012,15.9
13294,Q3-2023,4065,1.0,28.6
11872,Q2-2024,1439,0.044,18.2
12739,Q4-2024,21910,1.0,19.6
14453,Q2-2024,650,0.65,12.3
13769,Q2-2025,13269,0.044,12.8
11026,Q2-2024,7713,0.14,12.2
10478,Q1-2024,1911,1.09,1.6
12521,Q2-2027,39963,1.0,1.3
10962,Q1-2024,5742,0.74,6.7
10183,Q1-2023,160,1.0,13.6
14230,Q3-2025,7275,1.09,6.5
10504,Q2-2023,2337,0.27,12.5
11612,Q4-2024,11263,0.0011,4.5
10618,Q3-2024,1192,0.74,22.2
14761,Q1-2025,1747,0.14,11.7
12921,Q4-2024,14753,0.0006,28.7
12739,Q4-2023,16958,1.0,18.8
10828,Q1-2022,21603,0.0003,5.3
12535,Q4-2023,6935,1.09,16.4
10397,Q1-2023,13604,1.27,22.7
14217,Q1-2024,2489,0.0091,9.6
11573,Q2-2025,2486,0.032,17.7
10157,Q3-2026,26043,1.09,0.5
14861,Q3-2024,5191,0.74,21.8
13937,Q4-2025,3344,0.2,15.4
12357,Q3-2023,1328,0.012,
10881,Q2-2023,751,1.27,12.7
10870,Q1-2027,4770,0.2,5.1
14898,Q2-2024,176,0.65,31.1
12285,Q2-2027,7726,0.028,10.9
11630,Q4-2022,10186,0.012,
10751,Q4-2023,1918,1.0,5.6
14814,Q4-2024,12472,1.0,30.9
10382,Q4-2023,10210,0.012,18.2
12237,Q3-2025,6132,1.09,2.8
12936,Q2-2023,531,1.27,25.7
11523,Q2-2024,2413,1.0,19.1
11518,Q4-2023,7201,0.0006,19.3
13828,Q4-2022,2752,0.61,28.5
13417,Q3-2025,2661,0.22,10.8
13256,Q4-2023,5567,0.2,50.0
10549,Q2-2023,6679,0.27,14.8
10003,Q3-2025,3650,0.0067,40.5
10228,Q2-2025,492,1.0,1.9
12463,Q4-2022,18315,1.0,2.4
14442,Q4-2023,1807,0.22,13.6
12065,Q3-2024,3192,1.09,25.5
14437,Q3-2023,7831,1.27,25.5
10841,Q4-2024,8395,1.09,4.1
11203,Q3-2025,16190,1.09,32.5
13662,Q3-2024,2072,1.27,33.2
10565,Q4-2024,383,0.028,8.1
10925,Q4-2025,15083,1.09,4.0
10822,Q2-2025,603,0.0008,12.0
13944,Q3-2024,1010,0.0067,9.0
12704,Q2-2025,6494,0.054,16.2
10677,Q1-2023,11494,0.74,19.9
11872,Q3-2024,284,0.044,22.8
14780,Q1-2024,29751,0.74,12.4
13875,Q3-2023,1189,1.0,21.0
14753,Q1-2022,1189,1.27,17.8
10028,Q2-2025,3430,1.09,2.3
14940,Q4-2027,5731,0.012,3.9
13731,Q2-2023,1144,0.2,22.3
14606,Q1-2024,857,0.22,21.0
12393,Q3-2024,71,0.2,
14168,Q4-2023,7353,1.0,19.7
11965,Q1-2023,6950,1.0,1.2
10629,Q1-2025,2916,1.0,8.2
11621,Q1-2024,3598,0.65,13.0
11085,Q2-2024,306,1.0,14.3
14005,Q4-2023,1985,1.0,15.7
11669,Q2-2023,14367,0.2,7.7
11371,Q3-2023,17019,0.14,4.1
10626,Q3-2024,1249,0.27,16.1
12039,Q2-2022,6335,0.14,14.8
12677,Q2-2024,3073,0.27,14.7
12690,Q4-2024,722,1.09,28.2
14212,Q1-2023,327,1.09,11.0
13607,Q4-2025,40708,0.2,
10287,Q4-2022,9158,0.65,7.8
10299,Q4-2022,2754,0.0011,13.7
11626,Q4-2024,10590,0.018,15.5
10690,Q3-2023,4010,0.0001,19.7
13609,Q1-2023,5053,0.0011,4.3
13065,Q3-2023,694,0.0,13.9
10948,Q2-2023,27427,0.27,22.9
12808,Q2-2024,453,1.09,3.6
12029,Q2-2025,1307,0.27,13.3
10638,Q2-2024,7920,0.012,9.3
12957,Q3-2024,17673,1.09,2.9
12673,Q4-2023,1441,0.0,22.1
14268,Q2-2022,4277,0.0008,23.9
13393,Q2-2023,2645,1.09,31.6
11117,Q3-2024,1621,1.09,6.1
10628,Q2-2022,4116,0.0067,5.1
14542,Q1-2027,46267,0.22,3.2
10007,Q1-2023,22710,0.65,4.7
11205,Q2-2024,17522,0.74,10.6
14280,Q1-2024,1853,0.028,9.9
12874,Q2-2022,7284,1.0,
14191,Q2-2022,7006,1.09,5.0
14993,Q1-2023,2460,1.09,0.0
11493,Q2-2022,9578,0.0008,8.9
14327,Q2-2022,25259,0.095,0.0
13239,Q2-2024,1448,0.27,
12809,Q3-2022,70604,0.22,2.7
10677,Q2-2024,4750,0.74,16.6
11575,Q2-2022,32246,0.096,8.5
12584,Q1-2025,24928,0.65,6.0
10397,Q3-2025,7693,1.27,25.9
11417,Q3-2023,5900,1.09,16.2
11840,Q4-2023,4021,0.0001,
13682,Q2-2022,3314,0.27,6.4
13126,Q2-2023,19699,1.09,1.7
10185,Q1-2022,533,1.0,6.9
12751,Q4-2022,13958,0.0008,16.5
10738,Q4-2023,19006,0.27,18.6
11120,Q3-2023,10219,1.0,29.5
11067,Q2-2025,3249,1.13,27.7
13815,Q3-2023,3643,0.22,12.0
10630,Q1-2024,9715,1.27,17.8
10842,Q4-2024,12156,1.09,3.9
11965,Q4-2022,5740,1.0,1.0
10995,Q4-2024,8122,0.22,31.0
11356,Q3-2025,10485,0.25,2.6
12646,Q3-2025,8010,0.0003,27.4
13389,Q3-2023,1465,0.096,14.8
11603,Q1-2022,7910,1.27,8.5
10444,Q3-2022,5091,0.0067,8.0
13163,Q1-2024,35933,0.0011,0.0
13711,Q1-2023,418,0.012,22.0
14527,Q4-2023,1082,0.25,18.0
13118,Q1-2025,877,1.09,5.5
12134,Q4-2025,4992,1.09,22.4
14579,Q1-2025,5937,1.0,
10755,Q2-2024,3394,1.0,0.6
12350,Q4-2023,10138,1.0,11.0
10891,Q2-2023,10013,0.128,16.8
13173,Q4-2022,3497,0.27,4.3
11720,Q1-2023,1963,1.09,23.8
13733,Q3-2024,18309,1.09,11.5
13730,Q1-2024,19817,1.09,14.0
13511,Q1-2025,377,1.27,25.1
11596,Q2-2025,218,1.09,8.5
10935,Q3-2023,4331,0.27,12.9
14198,Q4-2022,21648,0.0003,24.1
10355,Q4-2023,883,0.0001,21.1
14518,Q2-2023,29466,1.09,1.0
14997,Q2-2024,13205,1.27,6.4
10519,Q1-2024,13446,0.74,13.5
12394,Q2-2026,27494,0.0067,12.7
14492,Q2-2023,1382,0.22,20.6
13422,Q2-2023,3542,0.0008,13.9
11834,Q3-2024,23783,0.032,7.3
13388,Q2-2023,6945,0.27,32.5
13991,Q2-2024,432,0.14,17.6
14512,Q2-2024,447,0.096,16.5
13997,Q4-2025,3186,0.74,9.5
12457,Q2-2024,6691,0.012,17.2
14755,Q1-2025,2481,0.27,29.9
14607,Q2-2025,4265,0.25,14.0
13700,Q1-2024,2213,1.0,12.9
14344,Q1-2025,10916,0.2,10.4
13188,Q2-2024,2072,1.09,14.8
14158,Q2-2026,2045,1.0,1.7
14734,Q1-2026,29250,0.058,20.3
12659,Q1-2023,985,0.74,11.6
13161,Q4-2023,1519,1.09,19.6
13619,Q4-2024,5484,0.058,27.3
11025,Q1-2024,4086,0.74,16.1
12636,Q2-2022,4340,1.0,17.8
11699,Q3-2023,1889,0.012,15.4
14441,Q2-2022,3115,0.044,6.7
14470,Q1-2023,1064,0.2,19.1
12902,Q3-2022,6339,0.27,31.3
12866,Q4-2024,9527,1.09,15.3
11502,Q2-2022,1000,1.09,39.4
12553,Q2-2025,6063,1.27,8.0
11565,Q1-2025,673,1.09,5.8
14588,Q1-2023,10556,1.09,14.0
14741,Q3-2022,2232,0.25,13.0
13284,Q1-2024,33038,0.25,3.7
10153,Q4-2025,8813,1.09,6.8
14018,Q2-2024,3671,1.09,14.5
13419,Q2-2024,17687,1.09,4.3
14808,Q1-2023,618,1.0,13.6
10204,Q3-2025,4830,1.09,5.0
11120,Q2-2025,1290,1.0,38.4
13191,Q3-2022,2468,0.27,5.0
11813,Q2-2024,23056,1.09,12.8
13931,Q1-2024,1451,0.27,22.8
11568,Q4-2022,3353,0.25,4.1
13640,Q3-2023,5007,1.0,
13629,Q2-2025,6405,1.09,5.9
14524,Q1-2023,3298,0.147,25.1
10227,Q4-2024,37232,0.74,0.0
10572,Q1-2023,14943,1.0,35.1
13100,Q4-2025,2549,0.028,3.6
12131,Q2-2024,45452,1.09,6.6
11017,Q2-2024,2368,0.74,12.9
13603,Q4-2025,5503,1.27,
13241,Q4-2024,763,1.0,13.4
13009,Q2-2023,89010,0.0008,5.7
10405,Q2-2024,997,1.09,14.3
11292,Q3-2023,2728,0.028,
13755,Q2-2023,2720,0.74,20.7
14372,Q3-2025,3711,1.0,19.6
10528,Q1-2024,688,0.2,22.9
13007,Q2-2024,1535,1.09,22.6
10334,Q4-2024,1720,0.74,23.0
14582,Q1-2025,2093,1.0,6.2
14441,Q1-2024,11736,0.044,4.9
14060,Q4-2026,3620,0.74,30.8
14450,Q1-2025,10842,1.09,3.1
10717,Q4-2023,5910,0.74,8.2
11772,Q3-2022,14943,0.27,3.5
11936,Q4-2026,30386,0.012,12.3
14369,Q1-2022,6103,0.0067,6.6
13036,Q1-2024,20566,0.14,5.8
10137,Q2-2024,2699,1.0,25.3
12907,Q2-2023,916,0.27,23.4
14265,Q3-2025,4969,0.74,10.7
14222,Q1-2022,2985,1.09,14.9
11790,Q2-2024,77441,0.0008,9.7
11226,Q4-2024,2187,1.0,13.9
10950,Q4-2023,2906,0.0006,16.9
11044,Q3-2024,9413,0.0031,15.1
10125,Q1-2025,9286,1.09,9.7
14529,Q4-2026,23345,0.74,7.2
11719,Q4-2023,298,0.27,7.8
13424,Q1-2024,645,0.128,5.8
13620,Q3-2024,1828,0.012,16.8
11201,Q3-2025,763,0.25,13.0
12926,Q2-2024,406,0.2,21.8
13462,Q1-2025,10981,0.0006,6.0
14570,Q2-2023,4688,0.054,15.5
13986,Q3-2022,5425,0.0067,9.5
12381,Q1-2024,386,1.09,22.8
13878,Q2-2024,35985,0.012,28.2
12895,Q1-2024,3213,1.09,20.4
12806,Q2-2023,15081,0.012,1.0
14716,Q4-2023,4777,1.13,10.4
11500,Q2-2024,638,0.27,
10534,Q1-2025,2879,1.09,6.1
12625,Q1-2024,6921,1.09,13.4
13182,Q1-2025,532,0.0067,11.0
10953,Q4-2022,3160,1.09,5.4
11661,Q3-2025,5979,1.09,4.4
10169,Q4-2023,6080,1.0,37.1
11939,Q3-2022,6097,1.0,9.1
10814,Q4-2023,9268,0.012,3.5
12035,Q3-2025,15869,0.74,1.1
14721,Q4-2024,1166,0.012,21.6
13774,Q4-2026,886,0.0067,24.1
13731,Q3-2023,6126,0.2,37.1
10327,Q2-2024,368,0.27,
11764,Q1-2023,33516,0.098,3.8
10828,Q1-2023,31704,0.0003,6.2
12614,Q4-2024,13088,1.09,6.6
12079,Q2-2022,5614,1.0,16.1
11315,Q3-2022,11683,0.012,6.9
12573,Q2-2024,1563,1.0,1.1
13349,Q2-2023,6847,1.0,8.7
10574,Q1-2024,7816,0.14,5.2
11983,Q1-2025,512,1.27,24.8
12472,Q3-2024,2816,0.74,30.7
10071,Q4-2023,10114,1.27,3.0
10724,Q4-2024,8696,0.14,30.4
10887,Q1-2024,435,0.0011,14.8
10586,Q2-2023,3558,0.22,6.2
14644,Q2-2025,25291,1.0,
12963,Q3-2024,357,0.012,8.0
14259,Q4-2024,7212,1.09,23.5
10942,Q4-2024,4050,0.27,36.7
12625,Q4-2023,9120,1.09,11.9
12577,Q4-2023,7559,0.0001,
11158,Q1-2028,30442,1.0,6.2
10334,Q3-2023,7902,0.74,24.0
14199,Q4-2024,5703,1.27,3.3
14289,Q2-2022,10773,1.09,18.8
13747,Q2-2022,67711,0.012,15.3
11241,Q1-2025,6625,0.054,19.7
12530,Q3-2025,2600,0.058,7.3
10415,Q3-2027,7773,0.012,8.3
10853,Q2-2023,10453,1.0,26.6
14193,Q4-2023,2983,0.095,16.5
13636,Q4-2023,11820,1.09,0.0
12634,Q3-2024,1273,0.27,19.4
13327,Q3-2024,623,0.012,17.3
13091,Q1-2025,12944,1.09,21.4
12823,Q2-2028,19149,1.27,7.4
13535,Q2-2024,5028,0.0067,17.6
12841,Q4-2022,2492,0.14,20.7
10173,Q3-2026,979,0.74,0.5
11829,Q2-2025,23562,0.27,31.4
14766,Q1-2025,11853,1.09,11.9
11933,Q4-2023,10294,0.22,15.1
10413,Q2-2027,13595,1.09,2.5
14510,Q3-2023,510,1.0,21.0
10085,Q3-2024,39849,0.028,7.5
10654,Q3-2026,5129,1.09,15.2
14551,Q2-2023,1128,0.018,7.7
12981,Q1-2024,4892,1.09,6.8
13078,Q3-2023,4560,0.0003,8.3
14155,Q3-2023,2868,1.09,8.3
12502,Q2-2025,16656,0.012,12.1
13042,Q1-2025,1457,1.09,15.5
12035,Q2-2026,17098,0.74,0.8
11210,Q2-2024,2357,0.0008,22.6
12184,Q1-2024,7554,1.09,6.4
12392,Q1-2024,2455,1.0,
13825,Q4-2023,3171,0.14,15.4
12980,Q2-2025,3212,1.09,19.2
12964,Q4-2022,18077,0.012,5.2
12422,Q3-2024,12569,0.2,6.8
13678,Q1-2024,4256,0.098,13.3
12274,Q3-2024,15869,0.0011,15.0
10061,Q4-2023,6868,0.058,8.9
12719,Q3-2022,5744,0.0067,14.2
12788,Q3-2023,781,0.0008,21.0
14508,Q4-2022,12235,0.058,7.0
14496,Q1-2024,152,0.74,19.2
10118,Q3-2024,15546,0.0067,8.3
12113,Q1-2024,559,0.012,13.0
11694,Q1-2022,568,0.74,
14866,Q1-2023,6850,0.096,14.3
10468,Q1-2024,5759,0.74,19.6
14503,Q4-2022,9951,0.054,5.1
14177,Q2-2023,3042,1.13,11.0
10544,Q3-2023,11744,0.27,40.0
10701,Q1-2022,42031,0.74,4.2
13803,Q3-2025,8754,1.0,11.2
14146,Q2-2026,1814,0.012,7.8
14890,Q3-2024,3066,0.018,31.2
14860,Q4-2022,6161,0.25,13.9
10190,Q4-2027,12213,0.22,5.6
12478,Q3-2022,5877,1.27,7.6
12347,Q2-2024,3607,1.09,31.5
14587,Q2-2023,685,1.09,11.7
14644,Q2-2026,9668,1.0,9.3
13369,Q2-2024,3895,1.09,4.3
14188,Q1-2023,3195,0.27,10.7
12344,Q3-2025,2153,1.0,
13811,Q1-2024,2701,0.74,10.1
12453,Q3-2024,3777,1.09,14.1
13522,Q1-2023,6876,1.09,30.7
13809,Q1-2024,1679,0.018,20.8
12903,Q1-2026,18422,0.22,7.7
14553,Q3-2025,5940,0.054,2.7
14156,Q4-2023,13668,0.018,5.7
11001,Q3-2026,19218,1.09,4.0
10905,Q1-2025,3563,1.09,29.8
10137,Q2-2024,1346,1.0,17.5
14050,Q4-2024,5625,1.09,5.3
11952,Q2-2023,14218,0.128,6.9
10157,Q3-2022,12379,1.09,0.3
14960,Q4-2023,3945,1.09,7.9
12485,Q4-2023,636,1.27,31.7
11601,Q3-2023,21084,1.0,25.1
10604,Q2-2024,2579,0.018,3.5
10373,Q3-2025,2406,1.0,22.3
14726,Q1-2024,3946,0.65,22.3
13521,Q4-2023,12490,0.27,5.9
10250,Q4-2022,363,0.74,14.6
10735,Q2-2024,2392,0.74,2.4
11391,Q3-2022,2821,0.74,18.0
11528,Q2-2023,7252,1.0,10.3
14558,Q4-2023,1255,0.054,12.1
10721,Q2-2024,1553,0.0067,11.9
12117,Q2-2027,22890,1.09,3.0
10727,Q2-2024,3832,0.0006,9.1
10404,Q1-2023,11111,0.74,5.4
10455,Q2-2026,12847,0.028,7.8
10528,Q1-2022,1507,0.2,33.1
11736,Q4-2023,2094,0.032,4.4
14792,Q4-2023,8437,1.0,4.9
13913,Q3-2022,1074,0.27,35.9
11466,Q3-2025,7440,0.0008,12.1
14983,Q1-2023,796,0.0036,8.1
12312,Q3-2022,11346,1.27,0.4
10538,Q1-2025,7546,0.27,5.9
14605,Q1-2024,21095,0.058,7.7
10599,Q2-2025,791,0.22,17.2
10225,Q1-2025,8463,1.09,4.4
13662,Q1-2025,417,1.27,26.0
13565,Q3-2024,1679,1.09,19.8
12567,Q2-2022,19453,1.0,3.7
12485,Q4-2023,3762,1.27,31.6
12028,Q3-2023,2503,0.0003,17.6
10418,Q1-2023,3049,0.61,2.9
12172,Q1-2023,4314,1.09,7.1
12432,Q3-2023,13180,0.032,13.0
14468,Q3-2023,1573,0.27,6.6
11987,Q4-2024,536,0.27,9.1
13606,Q3-2022,21151,1.09,7.7
11466,Q1-2025,4662,0.0008,24.0
11391,Q2-2022,18906,0.74,15.0
13981,Q4-2025,13031,1.09,8.0
10751,Q4-2023,1805,1.0,4.8
11959,Q2-2025,8678,1.09,19.6
14150,Q2-2025,994,1.0,10.6
13865,Q1-2025,1338,1.0,21.0
12018,Q1-2025,22784,1.0,6.7
12138,Q1-2024,15002,0.0011,14.7
11530,Q2-2024,12890,1.0,3.3
12478,Q2-2022,6557,1.27,8.2
12659,Q3-2023,1097,0.74,9.1
14996,Q3-2024,9719,1.09,0.0
13092,Q4-2023,4076,1.0,27.1
14498,Q1-2024,3860,1.0,11.5
10331,Q2-2023,1802,0.0067,14.5
10237,Q2-2025,6927,0.058,8.5
11612,Q4-2024,2859,0.0011,6.4
11651,Q4-2024,2989,0.0077,9.8
14416,Q4-2022,2517,1.09,10.8
13619,Q4-2023,1268,0.058,18.7
14011,Q1-2023,27162,1.09,3.4
10472,Q1-2024,398,1.0,9.1
11671,Q1-2024,161,1.09,20.5
11356,Q4-2025,1985,0.25,1.8
13522,Q3-2024,1480,1.09,24.9
10660,Q4-2022,4698,0.0067,17.9
12798,Q1-2024,11738,0.14,24.7
13726,Q3-2024,4607,0.028,9.7
11334,Q3-2024,10977,1.09,29.5
14860,Q3-2023,3901,0.25,15.7
14636,Q1-2023,4450,1.0,
12756,Q4-2023,1701,0.018,4.3
10128,Q4-2025,2204,0.2,3.7
10456,Q3-2022,12637,1.09,5.3
10744,Q3-2022,15653,0.0001,2.8
11645,Q4-2023,20317,0.054,
14406,Q2-2023,1319,0.27,7.4
12520,Q1-2024,7115,1.0,12.8
10893,Q3-2023,4383,0.147,9.1
11236,Q4-2026,1901,1.0,11.2
11025,Q4-2023,2172,0.74,10.0
14480,Q1-2023,1485,0.012,32.1
10147,Q4-2023,722,0.0001,27.2
13692,Q1-2025,18261,1.09,6.1
11436,Q2-2025,1599,1.09,13.6
13488,Q2-2023,1109,1.0,13.1
10675,Q3-2023,14264,0.147,11.9
12169,Q2-2022,887,1.09,
12889,Q4-2024,1819,0.012,8.7
12585,Q1-2023,15695,1.09,3.5
13810,Q2-2023,2352,0.14,5.8
11075,Q4-2024,1130,0.74,24.8
10669,Q4-2022,2393,0.0077,0.0
14762,Q2-2023,7065,1.0,21.0
13233,Q4-2022,1039,0.028,23.2
11156,Q4-2023,14641,1.0,12.0
10870,Q1-2024,13253,0.2,5.2
14320,Q3-2023,485,1.0,
14954,Q1-2025,9666,1.13,12.2
13066,Q2-2023,7216,0.74,24.2
11876,Q4-2023,7958,0.25,24.0
12517,Q3-2023,46834,0.14,8.0
13523,Q2-2025,9164,0.128,4.0
12998,Q1-2024,1509,1.09,5.6
12070,Q3-2024,285,0.012,13.1
11926,Q1-2024,38943,0.058,10.0
14536,Q3-2022,29688,1.09,2.1
11384,Q1-2022,6847,0.0067,34.4
11652,Q1-2023,31270,0.0036,6.6
12482,Q1-2027,15489,0.018,8.3
11549,Q3-2022,127,0.012,27.5
12520,Q3-2023,3003,1.0,7.0
14660,Q3-2025,11269,1.09,0.0
12803,Q4-2023,8938,1.09,3.8
12162,Q4-2023,48030,1.09,15.5
13991,Q4-2024,2613,0.14,
13252,Q3-2023,6787,0.74,17.0
14261,Q2-2023,1507,0.0091,19.8
10900,Q4-2022,812,1.0,8.9
13649,Q1-2022,5242,1.09,7.9
14487,Q1-2024,7711,0.032,10.8
11015,Q4-2023,88,1.0,18.5
12722,Q2-2022,2048,0.14,18.5
12404,Q4-2022,391,0.147,14.4
11647,Q2-2026,3607,1.0,6.0
14289,Q2-2023,23031,1.09,17.9
11252,Q2-2025,40170,0.2,3.1
13454,Q4-2025,3126,0.032,4.1
14596,Q3-2023,4743,1.13,17.8
12895,Q4-2023,4787,1.09,18.5
12186,Q1-2025,7130,1.09,5.1
13244,Q2-2023,12882,1.09,4.8
14984,Q2-2022,3487,0.27,8.3
10044,Q3-2023,6021,1.09,18.9
13177,Q4-2024,8088,0.27,24.0
13437,Q4-2024,170,1.09,10.1
10309,Q2-2026,20067,0.058,1.8
13331,Q1-2023,2025,0.2,35.1
14517,Q4-2023,821,0.14,14.0
11101,Q3-2024,5880,1.09,5.2
11042,Q1-2024,4154,1.0,7.8
14298,Q1-2023,1736,0.028,8.6
10802,Q3-2023,588,0.27,12.4
12703,Q3-2022,9440,1.09,19.9
14768,Q4-2023,3457,0.0006,6.8
10066,Q1-2025,26548,0.147,23.2
12292,Q3-2022,2117,0.27,10.8
11314,Q4-2023,537,0.74,8.4
12509,Q4-2023,4677,0.27,8.7
13939,Q3-2025,6398,0.096,
13819,Q2-2022,11392,0.65,17.5
11481,Q2-2025,5967,0.0067,8.1
12059,Q1-2022,2366,0.27,
11528,Q4-2023,4886,1.0,14.6
10759,Q1-2025,3305,0.0011,4.9
11414,Q3-2022,5637,0.22,19.8
13537,Q4-2024,14098,1.0,4.3
10938,Q1-2023,2275,1.09,6.1
14250,Q1-2025,4321,0.74,
13477,Q2-2023,1303,0.65,29.1
13052,Q3-2024,29818,0.0067,8.8
