customer_id,last_invoice_amount_usd,lifetime_revenue_usd,add_on_revenue_usd,next_quarter_revenue_usd,acv_local,acv_usd,subscription_value_local,daily_active_users,feature_adoption_pct,sessions_per_user_day,avg_session_minutes,integrations_count,custom_reports_count,automations_active,api_calls_monthly,mobile_users_pct,support_tickets,csat_score,nps_score,renewal_probability,price_sensitivity,renewal_risk_flag,churn
12179,279,5485,793,353,41319,1156,49723,138,35.9,5.8,29.0,10,18,23,49153,23.4,2,5.0,39.0,0.98,Low,Low,0
14073,23,370,9,16,11879,91,16946,33,46.2,2.3,13.0,0,3,1,7348,31.6,11,3.0,2.0,0.49,Medium,Low,0
10247,1556,1639,595,2418,30366,7591,34704,94,68.6,3.6,13.0,3,5,12,21439,32.2,6,4.3,82.0,0.81,Low,Low,0
13827,248,5093,1508,298,79846,958,83087,185,71.3,3.4,19.0,6,12,21,75961,41.3,3,3.5,82.0,0.99,Medium,Low,0
11759,8746,88472,187,7583,26264,28627,37574,70,50.2,2.6,10.0,6,7,9,8977,43.8,7,3.7,54.0,0.73,Medium,Low,0
11185,2750,49605,553,3342,58596,11719,65765,145,68.7,4.2,29.0,9,16,22,43452,29.5,3,4.1,67.0,0.95,Low,Low,0
14644,14983,361385,1762,17435,64342,64342,70320,144,75.7,3.5,30.0,13,12,22,32095,17.8,5,4.4,32.0,0.86,Low,Low,0
10924,3100,33771,482,2427,9074,11523,12499,42,33.2,1.8,13.0,3,3,3,6335,2.5,14,3.4,-3.0,0.48,Medium,Medium,0
14204,6859,6564,819,7965,22051,24035,25347,59,59.4,3.0,15.0,8,9,2,27721,0.0,3,4.6,21.0,0.71,High,Low,0
10269,182,4855,1905,222,39077,703,46912,142,89.1,4.5,25.0,11,18,26,57244,18.5,1,4.0,77.0,0.99,Medium,Low,0
10670,2767,2232,114,83,13267,9817,14975,40,27.4,2.8,5.0,3,5,2,6815,32.9,15,3.5,-10.0,0.52,Medium,Medium,1
12916,185,3662,6506,142,67986,618,71943,157,77.3,4.1,23.0,4,11,21,53402,32.7,2,4.4,94.0,0.79,Medium,Low,0
11911,116,2849,1207,148,79820,534,87811,160,84.7,3.6,32.0,6,13,23,41456,11.3,3,3.6,58.0,0.93,Medium,Low,0
14913,316,269,69,242,8853,1239,11250,63,15.8,1.8,7.0,4,1,1,5184,49.2,9,3.4,-31.0,0.43,Low,Medium,0
11153,18011,352001,1285,20462,66048,71992,66048,163,90.7,4.8,22.0,10,14,25,48032,32.8,5,5.0,,0.99,Medium,Low,0
14965,19736,331566,2509,19818,70658,70658,78162,146,35.0,5.5,30.0,7,13,23,43730,1.0,4,4.7,88.0,0.83,Low,Low,0
13683,2059,17518,152,62,10800,7020,12429,38,35.9,2.7,2.0,0,0,6,4429,19.1,10,2.2,-32.0,0.46,High,High,1
14374,2276,52019,2865,3193,78673,10070,94902,121,91.0,5.1,29.0,10,15,14,80082,32.4,1,4.9,54.0,0.77,Medium,Low,0
11782,6008,6376,50,5874,21630,23576,26250,101,77.2,3.1,16.0,8,4,13,23679,56.5,9,3.6,24.0,0.82,High,Low,0
13948,136,2761,1952,164,53890,646,56194,147,76.8,3.7,33.0,7,14,19,51142,0.0,4,5.0,73.0,0.99,High,Low,0
14111,20,70,179,20,10798,98,13026,39,35.5,1.8,2.0,4,0,6,5030,41.5,4,4.1,-35.0,0.38,Low,Medium,0
11916,2636,40886,1060,2857,73013,10221,81216,176,69.4,4.9,21.0,7,16,16,36946,27.8,1,4.8,66.0,0.74,Medium,Low,0
10613,11854,95732,776,13845,38577,48992,52415,70,55.4,0.5,18.0,6,6,11,9603,14.2,4,3.9,12.0,0.69,High,Low,0
12560,1,26,487,1,69029,4,82868,137,63.5,3.7,24.0,5,13,16,58757,32.5,3,5.0,51.0,0.86,Low,Low,0
12268,134,1473,22,100,9720,524,12858,68,33.3,0.5,2.0,2,0,2,5673,38.3,15,3.5,-38.0,0.43,High,Medium,0
13869,10435,169543,2,14325,35203,38371,41174,63,70.6,2.8,24.0,3,6,13,35138,19.2,5,4.0,16.0,0.8,High,Low,0
11899,5354,78152,4205,5231,73776,19919,78319,147,72.2,3.8,30.0,9,9,21,67505,43.7,6,4.3,39.0,0.84,Medium,Low,0
11650,5761,41043,526,6280,19106,24264,29531,48,58.5,2.1,13.0,4,6,8,16813,43.6,6,4.4,,0.62,High,Low,0
12610,0,0,361,0,8394,0,10613,8,49.8,2.4,13.0,4,5,2,7120,45.8,13,2.8,-38.0,0.49,Medium,Low,0
10259,2242,32607,1518,1997,81734,7846,89133,179,59.5,6.1,22.0,16,11,21,85981,65.8,2,5.0,47.0,0.76,Medium,Low,0
10848,2084,6886,578,2769,39938,7987,44824,118,93.7,3.7,22.0,3,4,9,30396,38.8,10,4.3,72.0,0.8,Medium,Low,0
14385,4003,94233,14,763,19136,20858,24132,56,44.4,2.5,16.0,7,5,8,12258,25.4,8,3.8,0.0,0.65,Medium,Low,1
11234,831,6136,1256,1228,18694,3738,22415,80,72.3,3.0,20.0,5,4,10,22294,21.4,7,4.4,36.0,0.94,Medium,Low,0
11128,10102,10618,844,11887,41454,41454,44623,94,65.9,5.1,21.0,2,8,6,33505,22.2,4,4.1,15.0,0.76,Medium,Low,0
14735,5677,72182,922,389,23504,23504,32600,94,31.4,3.5,12.0,0,6,9,6517,48.7,7,3.1,8.0,0.78,Medium,Medium,1
11968,333,4595,749,357,24297,1409,34612,53,62.3,2.2,23.0,1,6,8,12987,20.7,2,3.4,12.0,0.72,Low,Low,0
10559,1318,2805,526,2256,24044,6491,27292,61,69.3,3.7,18.0,4,5,10,36622,57.8,7,3.5,36.0,0.64,Low,Low,0
10905,7433,84657,65,6434,23825,25969,32549,56,63.6,2.0,8.0,1,6,6,2954,26.7,3,3.9,3.0,0.61,High,Low,0
10485,2318,53748,466,2661,69570,9739,71575,134,95.7,3.4,32.0,7,13,27,25547,26.1,3,4.2,79.0,0.99,Low,Low,0
12212,1748,1793,153,1544,10301,6695,14675,40,27.3,1.2,9.0,2,0,8,3138,18.1,15,3.9,-33.0,0.31,High,Medium,0
11321,2,30,638,0,10606,11,12463,26,5.0,0.7,5.0,0,1,4,4685,19.5,11,3.4,-32.0,0.38,High,Medium,1
12506,318,7552,2869,414,111885,1342,116305,201,70.7,3.0,21.0,4,15,13,40445,38.8,2,4.8,48.0,0.97,Medium,Low,0
10008,3,4,439,4,23715,15,27166,96,69.8,4.2,7.0,3,6,10,9832,9.5,5,3.8,60.0,0.77,Low,Low,0
14093,4888,67730,209,4236,23721,17553,33177,84,39.2,1.6,15.0,9,8,8,17272,32.4,4,3.3,44.0,0.75,High,Low,0
14180,3655,58964,166,4144,17239,17239,25167,27,57.6,1.9,5.0,5,6,14,12459,4.5,6,4.2,22.0,0.64,High,Low,0
13401,6055,88021,6325,6174,88524,22131,95599,142,78.9,4.8,31.0,2,10,20,37852,40.3,3,3.7,39.0,0.93,Low,Low,0
11451,9821,80653,1708,10657,35099,44575,52544,33,99.8,2.7,10.0,6,7,6,8994,72.2,3,5.0,14.0,0.7,High,Low,0
11202,2306,2272,40,2217,33721,8430,34622,75,63.0,3.5,21.0,5,7,14,34090,44.0,4,4.4,48.0,0.65,Medium,Low,0
11815,1173,17492,235,1115,18578,4644,28893,61,25.0,1.9,19.0,2,10,10,20620,28.2,9,4.4,-3.0,0.68,Medium,Medium,0
10774,8900,102046,338,9079,33663,36692,48646,61,70.4,3.2,16.0,6,2,7,14030,44.6,8,4.0,21.0,0.68,High,Low,0
12275,69,586,89,78,25596,307,35849,19,17.5,2.9,7.0,6,5,8,11405,9.1,4,3.5,24.0,0.78,High,Medium,0
11012,57,206,240,77,20356,244,23893,89,53.2,2.3,10.0,8,10,10,30496,37.5,1,4.7,40.0,0.83,Low,Low,0
13002,0,0,744,0,33759,2,36029,92,49.7,4.2,14.0,4,8,8,29651,59.5,6,2.1,73.0,0.88,Medium,Low,1
12606,53,1094,1885,59,61414,221,63445,184,77.1,3.6,27.0,4,16,21,69062,31.6,1,4.6,65.0,0.98,Low,Low,0
11992,8,57,1391,9,30917,34,38647,98,74.7,3.9,29.0,7,7,14,27799,39.4,6,3.8,32.0,0.64,Medium,Low,0
11278,13,195,796,15,76277,49,85705,146,70.1,3.6,34.0,10,15,21,38160,57.6,3,4.3,36.0,0.84,Low,Low,0
11784,24514,496478,99,22481,88722,88722,94285,153,63.9,4.7,35.0,10,16,25,31003,47.6,5,3.9,35.0,0.95,High,Low,0
13313,1111,7514,104,10,4420,4420,6463,18,46.4,2.2,6.0,2,2,4,6612,53.7,17,3.5,-18.0,0.48,Low,Low,1
10447,3897,12673,409,3908,22648,16759,31854,63,59.2,3.3,11.0,1,9,5,9794,36.4,7,3.5,0.0,0.82,Medium,Low,0
10881,3854,87766,422,3014,12715,16148,16449,27,31.6,1.3,10.0,1,1,2,5625,42.5,7,2.8,-18.0,0.48,High,Low,0
12039,818,3542,2854,1382,24859,3480,30465,81,41.6,2.5,15.0,5,3,12,18924,40.7,4,4.1,34.0,0.54,Low,Low,0
10782,14,40,951,0,17439,54,23038,55,27.5,2.0,13.0,5,6,10,7097,53.4,8,3.6,10.0,0.53,Low,Low,1
11750,24,244,335,2,8231,98,9894,57,16.4,2.5,13.0,1,4,2,4169,47.6,15,3.2,-25.0,0.4,High,High,1
13615,7782,62077,3163,9665,35077,35077,45437,67,63.2,1.9,11.0,2,9,13,25857,20.2,3,4.0,,0.69,Medium,Low,0
13514,4601,61510,329,4523,32830,20026,51298,101,47.6,2.7,16.0,4,6,9,16692,49.2,7,3.2,18.0,0.68,High,Low,0
11900,4004,48565,805,6486,97930,21544,104071,154,75.8,4.8,29.0,8,11,21,0,15.1,1,3.6,41.0,0.99,Low,Low,0
14457,2075,47926,776,2678,48767,9753,54186,116,60.9,4.2,25.0,7,14,27,55523,60.2,2,4.9,61.0,0.99,Medium,Low,0
10884,1795,13867,19,1193,10145,6188,12794,45,38.7,1.2,9.0,1,3,4,3808,18.7,12,2.9,23.0,0.48,High,Low,0
12528,55,730,286,49,31009,207,42132,78,48.7,2.2,8.0,4,2,10,12792,19.9,3,4.5,-1.0,0.77,Low,Low,0
11092,11182,69578,1553,16102,45256,45256,50007,83,53.0,1.0,15.0,1,4,14,18696,46.9,3,3.7,39.0,0.68,High,Low,0
13130,9085,84780,246,10829,34259,37342,43367,46,34.2,2.4,12.0,4,4,14,13592,30.8,6,3.8,16.0,0.72,Medium,Low,0
10532,6,6,961,7,33782,25,38653,77,50.9,3.6,22.0,5,10,11,26788,21.1,5,4.1,25.0,0.76,Low,Low,0
14582,5389,45591,1720,7265,21349,21349,23307,120,34.8,2.6,13.0,3,12,12,31019,50.1,5,3.2,17.0,0.73,Medium,Low,0
14572,3,46,92,3,24301,15,30415,54,57.5,2.4,20.0,4,11,13,5430,22.8,5,4.4,22.0,0.7,Medium,Low,0
13543,8581,58708,71,10651,33199,42162,44148,28,48.7,3.1,15.0,6,11,5,11140,39.7,4,3.3,13.0,0.87,High,Medium,0
14227,17,81,18,21,18792,58,20927,92,78.3,3.0,19.0,7,9,8,18408,16.5,5,4.7,36.0,0.61,High,Low,0
12291,7985,153189,47,6934,27127,29568,39145,45,89.1,2.7,13.0,1,6,4,9949,53.0,5,3.5,10.0,0.67,High,Low,0
11728,8872,98251,570,9329,29520,37490,41933,35,60.3,2.5,14.0,4,8,11,10584,53.5,6,3.6,24.0,0.78,Low,Low,0
10611,9657,46344,186,13788,44303,44303,48685,84,58.4,4.0,17.0,6,12,10,51198,0.1,9,4.1,50.0,0.62,High,Low,0
10571,1108,8455,70,1031,5994,4435,7940,42,22.7,2.2,8.0,4,2,4,2980,40.3,15,2.2,7.0,0.41,Low,Medium,0
12846,3909,3836,129,5971,13565,17227,17106,73,43.8,2.3,20.0,7,10,12,35554,41.2,3,4.2,54.0,0.65,High,Low,0
13230,0,3,47,0,6561,4,7925,34,34.8,1.8,14.0,3,2,3,7026,44.8,6,3.0,2.0,0.49,Medium,Low,0
10344,2659,11184,1302,3577,38336,10350,41090,103,66.8,2.9,25.0,1,8,12,27784,35.4,5,3.2,53.0,0.8,High,Low,0
13201,6172,35681,52,6094,20767,20767,22524,81,84.6,2.3,22.0,0,9,7,35569,43.1,8,3.6,18.0,0.75,High,Low,0
13350,1650,22545,66,1721,9383,9383,10663,1,29.7,2.4,8.0,1,2,8,3745,55.9,13,3.0,-30.0,0.56,High,Low,0
10435,103,2938,989,133,40038,480,42324,163,100.0,2.7,23.0,11,5,19,59978,45.4,2,4.8,60.0,0.99,Low,Low,0
11904,20755,324321,2376,24720,65522,83212,75836,164,92.7,4.4,28.0,10,12,24,53702,54.2,5,5.0,94.0,0.99,Low,Low,0
14055,4888,86275,347,4598,24722,18294,31614,70,46.9,2.1,23.0,4,6,15,5123,29.9,7,2.9,13.0,0.63,High,Low,0
14152,3656,3288,113,84,12532,13659,15191,45,22.3,0.5,4.0,0,1,6,7705,35.3,7,3.2,-28.0,0.38,High,Medium,1
12070,56,399,168,32,15932,191,19670,42,34.0,0.5,10.0,2,1,4,4380,9.6,19,2.9,14.0,0.44,High,Low,0
11538,2258,14005,3591,3230,34364,9278,38268,95,47.5,3.6,28.0,4,8,6,28949,42.2,5,,,0.65,Low,Low,0
12400,79,911,770,98,41850,280,47450,74,52.9,2.9,11.0,5,5,9,20714,31.9,8,3.9,37.0,0.97,High,Low,0
12498,4990,54636,5684,4519,76438,19109,76438,163,72.0,3.8,18.0,8,12,19,29730,25.9,2,4.6,44.0,0.96,Medium,Low,0
11518,5,74,19,5,33089,21,43085,47,33.6,3.6,7.0,4,6,8,16706,30.2,14,3.9,6.0,0.75,High,Low,0
10966,1,18,119,0,5949,6,7033,16,5.0,0.5,7.0,3,2,4,5087,27.7,8,2.8,-7.0,0.35,Low,Low,0
14543,8240,146842,210,8655,33397,36402,48613,39,62.3,2.6,32.0,5,12,8,9565,29.7,8,3.8,24.0,0.72,Low,Low,0
10529,1259,1407,1181,1652,24082,5298,28466,79,75.4,3.4,17.0,3,7,9,16976,21.7,0,3.9,29.0,0.93,High,Low,0
10177,572,4160,119,90,12868,2573,17461,56,46.6,3.8,10.0,2,0,2,4812,41.0,12,3.6,-9.0,0.57,High,Medium,1
13712,5246,41563,1062,8254,23205,23205,25986,85,54.9,2.9,15.0,6,3,10,25066,36.9,3,4.5,44.0,0.83,Medium,Low,0
12708,19288,533686,1256,21202,78967,86074,85648,147,67.8,3.6,25.0,10,15,21,51204,16.3,0,3.8,34.0,0.85,Medium,Low,0
14432,1223,17373,528,1051,21361,4272,33068,48,54.7,3.7,18.0,6,8,8,9377,55.0,5,4.1,0.0,0.87,High,Low,0
10573,1058,4995,64,91,14986,3746,18299,31,38.7,2.1,6.0,2,2,4,3731,23.6,14,3.8,2.0,0.34,Low,Low,1
14319,3844,35632,37,156,22622,14704,31953,46,35.8,2.2,10.0,7,9,10,10658,5.3,6,4.2,0.0,0.76,Medium,Medium,1
13739,4047,12348,124,5812,26740,17381,31646,69,61.9,4.8,12.0,5,9,15,35245,33.8,4,3.7,23.0,0.76,Medium,Medium,0
14287,1604,34953,222,1681,41456,5803,53631,50,46.2,1.1,18.0,4,8,2,10038,8.9,2,4.1,20.0,0.54,High,Low,0
12620,5,74,29,0,31722,23,47489,30,47.5,0.5,19.0,4,3,6,9508,26.4,8,3.9,14.0,0.63,Low,Low,1
12375,2878,47176,113,265,11504,12539,13962,21,42.4,1.7,2.0,2,0,6,6400,21.3,13,3.5,23.0,0.52,High,Low,1
13424,287,1564,273,196,8073,1033,9021,36,21.4,1.5,14.0,1,2,3,4677,37.0,9,2.8,-53.0,0.55,Low,Medium,0
12751,10,121,3278,11,52185,39,66990,170,97.8,4.1,23.0,4,13,28,73696,37.1,1,4.2,55.0,0.92,Low,Low,0
12209,858,20390,5433,966,65157,3779,69096,154,56.7,3.3,29.0,10,15,17,46695,40.6,3,3.9,,0.99,Low,Low,0
14766,20940,369636,2918,23005,79660,86829,94834,125,78.4,3.6,10.0,8,17,16,78919,41.7,2,3.7,54.0,0.98,Low,Low,0
14248,17309,242686,770,17722,61064,66559,67624,122,58.7,4.8,24.0,4,10,25,35158,5.6,2,3.7,82.0,0.93,Low,Low,0
10384,191,1279,114,25,12145,704,15032,30,15.5,1.1,5.0,2,4,2,6120,42.4,10,2.9,-17.0,0.2,High,High,1
10853,7914,26455,17,8730,32045,32045,43838,56,54.1,2.0,16.0,9,7,6,10806,39.5,5,4.6,17.0,0.78,High,Low,0
11881,4364,50079,609,3361,18651,18651,24803,1,28.8,1.3,11.0,1,2,5,5964,32.2,14,3.0,39.0,0.47,High,Low,0
10371,5732,40331,217,7621,33287,24632,40944,79,35.8,2.3,20.0,4,9,11,16639,34.6,10,4.0,28.0,0.89,Medium,Low,0
13557,290,2573,62,203,11553,1132,15202,35,20.6,1.3,6.0,4,3,3,5403,40.7,15,3.6,34.0,0.41,Medium,Medium,0
13275,2266,2614,422,2307,32901,8883,37093,48,49.3,3.9,23.0,5,12,12,30203,25.3,8,3.7,34.0,0.78,High,Low,0
14459,5219,81089,3104,6797,83339,22501,85040,149,83.0,4.9,25.0,8,13,20,64024,33.9,4,4.3,96.0,0.99,Low,Low,0
11106,735,5513,1890,877,22766,2914,27039,102,54.8,3.4,15.0,5,8,12,14160,42.6,5,4.1,53.0,0.59,High,Low,0
13247,1834,10736,52,1166,9636,7130,13273,26,38.1,2.0,17.0,3,1,5,5840,33.4,9,3.6,-7.0,0.38,High,Low,0
12362,110,3140,2941,127,67719,453,70468,143,71.3,5.8,28.0,10,25,14,58672,62.1,2,5.0,,0.78,High,Low,0
14150,2652,42276,487,134,11596,11596,14334,70,39.4,0.7,15.0,1,0,6,5754,41.2,12,2.4,-48.0,0.57,High,Medium,1
11337,2568,30264,815,2635,102231,9814,108181,175,89.2,3.0,22.0,10,16,16,58935,46.1,1,4.6,67.0,0.92,Medium,Low,0
12190,59,978,406,44,25334,195,37588,74,62.5,4.2,14.0,1,9,11,12142,41.4,6,4.5,9.0,0.92,High,Low,0
14734,1044,18788,537,1302,70032,4061,87105,173,72.5,3.4,16.0,8,19,15,38483,12.6,7,4.5,31.0,0.88,Low,Low,0
12471,86,654,43,13,6090,353,7808,36,32.0,1.1,11.0,3,4,4,2952,56.5,9,2.3,-6.0,0.46,Low,Medium,1
13546,506,8826,116,19,8971,2242,10874,34,10.7,2.0,14.0,2,2,4,6119,45.4,8,4.0,-9.0,0.52,Medium,High,1
14202,2766,20229,156,1961,14924,9103,20006,23,37.3,2.7,16.0,5,8,8,9423,38.2,6,3.2,34.0,0.63,Medium,Low,0
14997,30080,447066,3973,30393,84764,107650,90175,133,73.7,3.2,26.0,12,11,31,51074,42.9,4,3.9,41.0,0.99,Medium,Low,0
11172,595,618,463,716,25698,2467,28649,64,55.8,3.3,16.0,3,8,12,29178,24.4,4,4.7,33.0,0.82,Medium,Low,0
14129,7016,70540,20,9362,22019,27964,25223,66,70.4,3.7,11.0,3,3,13,30714,22.7,3,3.3,51.0,0.82,High,Low,0
14090,1972,38371,1627,2857,85439,8202,96107,136,67.8,4.4,29.0,8,19,17,52446,72.5,4,4.8,28.0,0.97,Low,Low,0
11423,916,6334,149,67,13339,3601,16189,15,23.2,1.1,4.0,0,3,4,3539,42.2,15,4.1,-1.0,0.34,High,High,1
12493,84,2039,302,85,47717,319,50176,145,80.5,4.8,28.0,9,11,15,42472,44.4,2,4.5,82.0,0.88,Medium,Low,0
12823,21512,676727,1695,23632,70454,89476,81829,156,61.8,3.8,27.0,12,20,18,44766,47.6,2,3.7,36.0,0.99,Medium,Low,0
14607,1285,28673,140,1280,22324,5581,29648,68,69.2,2.9,13.0,4,5,9,13393,22.4,8,3.4,33.0,0.67,Medium,Low,0
11465,7332,6605,210,9963,27972,30489,34748,70,69.9,3.6,25.0,2,13,16,42667,25.7,4,3.6,0.0,0.62,Low,Low,0
10875,5526,26214,1793,7293,30334,22447,35688,65,60.2,3.6,15.0,3,5,14,39430,43.1,5,4.3,11.0,0.78,Low,Low,0
12298,18523,454133,3474,24289,75847,75847,82984,137,73.6,4.2,27.0,10,21,16,24259,46.4,4,3.6,59.0,0.89,High,Low,0
12971,123,1846,518,129,10967,592,13072,42,40.9,1.3,17.0,3,2,3,4138,16.0,15,3.5,-20.0,0.44,High,Low,0
14476,184,510,219,224,26048,833,35585,78,50.2,2.3,21.0,7,7,12,20915,46.0,4,,42.0,0.62,Low,Low,0
11252,3857,75724,457,5242,89955,17991,95494,158,75.9,3.1,30.0,4,17,21,55772,38.9,2,,83.0,0.91,Low,Low,0
12949,6115,97747,191,5879,17683,22457,24290,108,43.3,3.6,18.0,1,7,6,14490,48.5,6,2.9,-4.0,0.67,High,Low,0
10841,12652,195742,589,12729,45761,49879,49365,148,86.9,4.3,24.0,7,17,21,81094,50.1,3,4.6,34.0,0.98,Low,Low,0
14962,10132,140059,4114,8553,31323,34142,33147,173,58.8,3.8,17.0,7,14,16,67201,48.8,3,4.5,37.0,0.99,High,Low,0
10582,3067,62617,517,2522,12726,13871,16069,35,22.2,1.2,14.0,2,2,4,8266,11.2,16,,19.0,0.45,Low,Medium,0
10205,1722,35184,2381,1669,105971,6146,118536,144,59.1,4.2,24.0,8,19,21,62808,28.9,2,4.9,58.0,0.97,High,Low,0
11642,20091,516384,344,21052,96151,71151,100788,125,72.8,4.3,28.0,5,14,15,42134,29.2,2,3.9,94.0,0.99,Low,Low,0
12015,0,7,160,0,13274,3,16388,32,38.8,3.0,13.0,1,0,4,6150,64.7,15,2.1,-15.0,0.27,High,Low,0
10906,927,10067,918,1332,29651,4151,33733,67,47.4,1.3,20.0,3,4,19,20322,47.0,7,5.0,43.0,0.82,High,Low,0
10632,569,6023,361,43,35242,2044,53479,88,28.6,1.6,15.0,8,10,5,598,29.1,6,3.6,35.0,0.81,Low,Low,1
13300,16340,548344,1437,23889,75237,82008,93812,133,74.5,5.2,25.0,11,13,27,65670,2.2,4,4.3,77.0,0.99,Low,Low,0
11975,25129,295227,773,26748,81147,88450,90566,160,58.6,4.9,31.0,4,11,17,44413,7.2,0,5.0,88.0,0.92,Low,Low,0
10163,23318,312386,175,23417,86954,86954,86954,129,73.3,3.2,28.0,11,10,22,88228,10.0,3,4.3,37.0,0.99,Medium,Low,0
14048,12520,243384,181,15899,52140,56832,55945,193,55.9,4.9,25.0,4,19,13,71283,36.3,4,4.5,10.0,0.99,Medium,Low,0
13050,208,3291,2011,210,68291,819,74963,158,66.3,5.0,28.0,10,13,19,82289,26.3,1,4.6,71.0,0.95,Low,Low,0
14635,394,328,621,362,40835,1306,46883,89,54.4,4.4,20.0,5,7,8,51770,26.9,8,4.5,12.0,0.65,Low,Low,0
10618,2075,20134,152,39,10677,7900,13778,12,13.6,0.5,8.0,2,2,3,7087,14.8,10,3.2,-3.0,0.56,Medium,Low,1
10876,12558,15213,59,11509,38926,42429,53470,76,50.5,2.3,16.0,5,13,4,14085,31.9,8,3.0,13.0,0.82,Medium,Medium,0
11432,9256,10549,2,12531,35389,38574,39061,92,50.3,2.7,14.0,4,6,15,20569,14.7,5,4.4,31.0,0.62,Medium,Low,0
10548,3871,70773,7390,5427,68973,18622,75053,141,61.2,3.4,29.0,7,17,18,52643,45.3,6,4.7,81.0,0.99,Medium,Low,0
13980,2325,3434,209,3381,36359,9816,39393,51,65.5,3.8,26.0,3,8,9,24710,55.6,11,4.3,37.0,0.72,Low,Low,0
14686,2683,19456,15,17,10113,10113,13854,11,22.2,0.5,7.0,2,1,3,2860,19.2,9,3.2,-32.0,0.5,High,Medium,1
14355,70,1647,118,80,25594,307,36201,75,59.1,2.0,17.0,3,6,4,8270,38.1,4,2.3,2.0,0.65,Low,Low,0
13559,11567,12155,1394,994,43188,54848,44524,78,50.2,3.5,7.0,5,9,14,44803,6.6,2,3.7,18.0,0.78,Low,Low,1
14942,8,185,1211,9,32190,35,36210,173,69.0,2.6,34.0,4,16,15,45352,20.9,2,5.0,70.0,0.97,High,Low,0
12639,2159,20819,35,2146,39123,8607,47945,85,48.1,3.1,13.0,4,11,10,7343,40.6,5,3.9,26.0,0.73,Medium,Low,0
14371,2449,55631,7710,3580,83532,11694,90599,123,79.3,4.1,21.0,6,22,12,45859,26.3,2,3.7,34.0,0.93,Medium,Low,0
11862,104,113,515,112,24113,434,35618,40,75.1,4.3,12.0,2,3,5,6400,27.9,4,4.1,36.0,0.54,Medium,Low,0
10641,6917,71028,4621,9360,28566,31136,35094,95,46.9,0.5,18.0,3,7,11,39534,25.0,5,3.3,42.0,0.89,Medium,Low,0
13186,681,9232,2939,628,76093,2130,79430,158,65.3,3.2,29.0,7,19,26,50429,20.3,4,5.0,52.0,0.99,Low,Low,0
10638,83,324,27,111,30387,364,34728,89,49.0,4.0,23.0,4,6,10,18083,38.5,2,3.9,48.0,0.74,Medium,Low,0
13748,5,136,84,7,39322,29,50284,62,45.5,2.2,21.0,5,4,6,11165,18.1,5,3.9,26.0,0.71,High,Low,0
13687,2327,11347,102,7,14628,9508,18540,31,47.0,2.9,10.0,1,4,3,3895,30.1,16,3.9,-18.0,0.42,High,High,1
12309,4630,27479,4524,5955,19265,19265,20873,67,59.4,3.1,17.0,5,7,14,27952,34.2,3,4.7,31.0,0.7,Low,Low,0
13185,21509,555409,596,23321,86829,94643,87973,141,68.8,4.5,27.0,8,11,22,55485,39.2,5,4.3,55.0,0.98,Medium,Low,0
12097,17744,520766,1271,19018,65384,71268,71225,141,76.4,4.8,19.0,12,13,20,80945,41.0,5,4.6,58.0,0.99,Low,Low,0
12641,10510,91492,2348,13399,41885,41885,45087,88,50.8,1.5,17.0,3,6,18,43407,31.4,8,4.7,26.0,0.92,Medium,Low,0
13280,12503,463584,3083,22347,66938,72962,73802,114,92.9,3.0,38.0,10,16,22,65139,50.7,4,4.6,19.0,0.99,Low,Low,0
13917,1314,11898,11,1106,4346,4737,6449,35,38.9,1.1,7.0,8,4,1,3685,46.8,6,2.9,23.0,0.45,High,Medium,0
13708,8071,7335,38,9936,29937,29937,34570,75,62.9,0.5,17.0,8,9,6,25983,26.4,4,4.6,44.0,0.79,Medium,Low,0
10922,6371,75709,583,7275,27042,27042,34626,36,55.6,3.5,21.0,1,6,3,9210,9.9,9,3.7,26.0,0.65,Medium,Low,0
10547,93,929,241,60,11492,367,13964,42,42.2,1.5,9.0,3,4,1,5679,42.4,16,2.8,-15.0,0.43,High,Low,0
13909,3434,4902,121,44,12191,13288,14531,13,24.9,1.5,7.0,2,0,1,8021,15.8,11,2.8,-41.0,0.38,High,Medium,1
11901,7768,53552,1624,11296,29199,31826,32845,72,62.0,2.5,12.0,8,6,13,35531,48.7,3,4.9,36.0,0.7,Medium,Low,0
12029,1013,10522,59,838,14978,4044,17237,43,37.2,1.0,16.0,2,0,0,7700,29.8,16,3.9,-15.0,0.5,High,Medium,0
12302,62,468,45,69,29585,227,31341,84,48.5,2.3,19.0,5,7,14,51639,30.7,5,4.3,32.0,0.68,Medium,Low,0
11886,1759,15851,14,1226,11308,6897,14424,10,34.3,1.7,2.0,2,0,3,3530,25.4,11,4.1,0.0,0.5,Medium,Medium,0
11643,438,1774,82,318,8247,1649,9524,35,30.4,1.1,7.0,3,1,4,4717,43.3,13,3.4,3.0,0.32,Medium,Low,0
13740,103,638,70,56,7620,411,8789,15,59.7,0.5,9.0,2,2,2,5006,21.7,12,3.4,-34.0,0.36,High,Low,0
14957,47,340,259,42,25664,171,33417,67,72.3,3.8,15.0,8,9,9,8245,69.3,8,4.7,11.0,0.85,Medium,Low,0
12098,2739,22230,650,32,9279,10114,12210,34,42.9,1.7,8.0,3,1,1,6021,40.9,8,2.4,-40.0,0.48,High,Medium,1
14900,94,834,501,109,11858,332,12904,72,53.3,3.4,21.0,7,10,14,19869,29.0,5,4.2,61.0,0.92,Low,Low,0
